violation_desc,issue_datetime,fine,issuing_agency,lat,lon,zip_code
STOP/BLOCK HIGHWAY,2017-01-27T15:10:00Z,51,POLICE,40.0393435547734,-75.1284100787231,19120
METER EXPIRED,2017-02-20T15:29:00Z,26,PPA,40.00427,-75.149963,19140
METER EXPIRED,2017-02-22T16:29:00Z,26,PPA,40.004215,-75.150143,19140
FIRE HYDRANT,2017-02-07T00:33:00Z,76,POLICE,39.9548962999733,-75.218377073485,NA
METER EXPIRED CC,2017-03-23T15:36:00Z,36,PPA,39.95377,-75.19326,19104
HP RAMP BLOCKED,2017-03-10T17:34:00Z,76,PPA,39.937847,-75.151748,19147
STOPPING PROHIBITED,2017-02-10T12:21:00Z,51,PPA,39.925283,-75.234795,19142
METER EXPIRED CC,2017-02-13T15:17:00Z,36,PPA,39.951863,-75.184647,19104
EXPIRED INSPECTION,2017-02-06T19:38:00Z,41,PPA,39.951145,-75.172545,19103
METER EXPIRED,2017-02-17T10:07:00Z,26,PPA,39.98892,-75.250202,19151
LOADING ZONE   CC,2017-01-30T15:28:00Z,51,PPA,39.9474759775905,-75.149201109646,19106
FIRE HYDRANT,2017-02-06T01:00:00Z,76,POLICE,39.9245639386031,-75.1730099064272,19145
EXPIRED INSPECTION,2017-01-10T17:36:00Z,41,PPA,39.9396643233936,-75.1633571818913,19147
OVER TIME LIMIT,2017-01-10T19:48:00Z,26,PPA,39.9396643233936,-75.1633571818913,19147
METER EXPIRED,2017-01-14T11:24:00Z,26,PPA,40.0357539907179,-75.0428173446074,19135
METER EXPIRED CC,2017-02-06T12:21:00Z,36,PPA,39.952692,-75.202903,19104
LOADING ZONE   CC,2017-03-03T10:04:00Z,51,PPA,39.95214,-75.140113,NA
METER EXPIRED,2017-02-17T15:26:00Z,26,PPA,40.033943,-75.13113,19120
PARKING PROHBITED,2017-02-06T12:24:00Z,41,PPA,40.039821747731,-75.1393536277607,19141
METER EXPIRED CC,2017-03-30T13:26:00Z,36,PPA,39.946127,-75.157563,19107
EXPIRED INSPECTION,2017-02-04T10:52:00Z,41,PPA,39.9809595074395,-75.1574191368018,19121
OVER TIME LIMIT,2017-02-04T12:54:00Z,26,PPA,39.9809595074395,-75.1574191368018,19121
STOPPING PROHIBITED,2017-02-24T17:00:00Z,51,PPA,39.999808,-75.15314,19132
METER EXPIRED CC,2017-01-25T11:21:00Z,36,PPA,39.9510358489431,-75.1779020799654,19103
EXPIRED INSPECTION,2017-01-25T10:06:00Z,41,PPA,39.9510358489431,-75.1779020799654,19103
OVER TIME LIMIT,2017-01-06T11:26:00Z,26,PPA,40.02267,-75.08086,NA
METER EXPIRED CC,2017-02-22T10:51:00Z,36,PPA,39.958422,-75.1623,NA
STOP PROHIBITED CC,2017-01-22T11:21:00Z,76,PPA,39.9529771924062,-75.1934430781127,19104
METER EXPIRED CC,2017-01-22T13:42:00Z,36,PPA,39.9542655352081,-75.1975350420881,19104
EXPIRED INSPECTION,2017-01-22T13:44:00Z,41,PPA,39.9542655352081,-75.1975350420881,19104
EXPIRED INSPECTION,2017-03-30T16:38:00Z,41,PPA,39.952898,-75.1927,19104
EXPIRED INSPECTION,2017-03-30T19:07:00Z,41,PPA,39.952765,-75.192733,19104
SIDEWALK,2017-01-05T21:56:00Z,51,PPA,39.967008,-75.170188,NA
METER EXPIRED CC,2017-02-08T17:27:00Z,36,PPA,39.9556196638149,-75.1578541906028,19107
SIDEWALK,2017-03-03T17:40:00Z,51,PPA,39.96701,-75.170198,19130
SIDEWALK,2017-03-09T13:28:00Z,51,PPA,39.96689,-75.169918,NA
SIDEWALK,2017-03-29T13:47:00Z,51,PPA,39.966987,-75.170177,19130
BUS ONLY ZONE,2017-01-31T07:50:00Z,51,PPA,39.9878810596063,-75.1075564847489,19134
EXPIRED INSPECTION,2017-01-18T10:58:00Z,41,PPA,39.9509788833225,-75.1756910933362,19103
METER EXPIRED,2017-03-30T13:57:00Z,26,PPA,40.05949,-75.190473,19119
EXPIRED INSPECTION,2017-01-20T11:28:00Z,41,POLICE,39.9871808436382,-75.2270629396802,19131
SIDEWALK,2017-02-18T01:06:00Z,51,POLICE,40.0287122775598,-75.0807741133529,NA
METER EXPIRED,2017-01-11T10:53:00Z,26,PPA,40.075532,-75.084768,NA
PARKING PROHBITED,2017-02-11T03:24:00Z,41,POLICE,40.0220213295606,-75.2124072964742,19128
SIDEWALK   CC,2017-02-08T15:21:00Z,76,PPA,39.958567,-75.163128,19102
STOP PROHIBITED CC,2017-03-29T13:18:00Z,76,PPA,39.958062,-75.163672,19102
OVER TIME LIMIT,2017-02-07T21:20:00Z,26,PPA,39.96382,-75.139207,19123
METER EXPIRED CC,2017-02-10T12:34:00Z,36,PPA,39.949377,-75.168343,19103
METER EXPIRED CC,2017-02-12T13:43:00Z,36,PPA,39.945507,-75.1721,19146
METER EXPIRED CC,2017-02-24T11:23:00Z,36,PPA,39.94068,-75.145835,19147
EXPIRED INSPECTION,2017-03-27T14:52:00Z,41,PPA,39.951815,-75.172772,19103
EXPIRED INSPECTION,2017-03-29T16:12:00Z,41,PPA,39.954773,-75.15592,19107
METER EXPIRED,2017-01-07T09:29:00Z,26,PPA,40.0362495713103,-75.1742882440951,19144
EXPIRED INSPECTION,2017-02-11T13:07:00Z,41,PPA,40.02522,-75.22244,NA
OVER TIME LIMIT,2017-01-12T19:13:00Z,26,PPA,39.936377166328,-75.1744760307755,19146
OVER TIME LIMIT,2017-02-18T14:15:00Z,26,PPA,39.93636,-75.174312,19146
STOPPING PROHIBITED,2017-01-12T17:00:00Z,51,PPA,40.0162859645906,-75.0841182146525,19124
METER EXPIRED,2017-01-27T17:07:00Z,26,PPA,40.0369588386543,-75.0403184653575,19136
OVER TIME LIMIT,2017-03-23T22:54:00Z,26,PPA,39.978515,-75.161232,19121
BUS ONLY ZONE,2017-02-08T19:11:00Z,51,PPA,39.94152,-75.170892,19146
OVER TIME LIMIT,2017-02-08T13:30:00Z,26,PPA,39.931145,-75.164398,19147
OVER TIME LIMIT,2017-01-25T12:45:00Z,26,PPA,39.932988,-75.146427,19147
STOPPING PROHIBITED,2017-03-17T18:05:00Z,51,PPA,40.00857,-75.151278,19140
METER EXPIRED CC,2017-03-18T08:54:00Z,36,PPA,39.944068,-75.168367,19146
OVER TIME LIMIT,2017-02-22T15:06:00Z,26,PPA,39.999232,-75.1056,NA
STOP PROHIBITED CC,2017-01-25T19:56:00Z,76,PPA,39.9477732482555,-75.1695722212498,19103
STOP PROHIBITED CC,2017-02-04T19:46:00Z,76,PPA,39.952057,-75.172968,19103
STOP PROHIBITED CC,2017-02-07T20:54:00Z,76,PPA,39.948922,-75.169408,19103
METER EXPIRED CC,2017-03-16T14:46:00Z,36,PPA,39.954512,-75.193933,19104
BLOCKING DRIVEWAY,2017-03-01T07:13:00Z,51,POLICE,39.932738573604,-75.1712243358464,19146
METER EXPIRED CC,2017-02-01T13:59:00Z,36,PPA,39.943648,-75.16487,19147
EXPIRED INSPECTION,2017-03-28T16:43:00Z,41,PPA,39.941647,-75.145633,19147
EXPIRED INSPECTION,2017-03-28T19:24:00Z,41,PPA,39.941662,-75.145525,19147
METER EXPIRED CC,2017-03-18T16:33:00Z,36,PPA,39.955073,-75.197513,19104
OVER TIME LIMIT,2017-03-07T11:40:00Z,26,PPA,39.945127,-75.21659,NA
METER EXPIRED,2017-01-24T13:23:00Z,26,PPA,40.054323,-75.984925,NA
STOP PROHIBITED CC,2017-02-24T17:20:00Z,76,PPA,39.949967,-75.168517,19103
SIDEWALK,2017-03-02T21:02:00Z,51,POLICE,40.0266595113484,-75.2256421858165,19127
METER EXPIRED,2017-01-19T14:53:00Z,26,PPA,40.0736970304553,-75.2030401227005,19118
STOPPING PROHIBITED,2017-01-06T14:51:00Z,51,PPA,39.9795271274899,-75.134406685307,19122
LOADING ZONE   CC,2017-03-03T21:16:00Z,51,PPA,39.941372,-75.147037,19147
EXPIRED INSPECTION,2017-03-03T20:21:00Z,41,PPA,39.941347,-75.146962,19147
EXPIRED INSPECTION,2017-02-10T16:37:00Z,41,PPA,40.001698,-75.153297,19132
METER EXPIRED,2017-03-25T17:51:00Z,26,PPA,40.03501,-75.216767,19128
PARKING PROHBITED,2017-02-23T00:00:00Z,41,TEMPLE,39.9811764947745,-75.1590578197584,19121
EXPIRED INSPECTION,2017-01-21T13:15:00Z,41,POLICE,39.9549125232496,-75.2137773527166,19139
EXPIRED INSPECTION,2017-03-29T11:38:00Z,41,PPA,40.041628,-75.027687,19136
STOP PROHIBITED CC,2017-02-22T16:41:00Z,76,PPA,39.95288,-75.158032,19107
METER EXPIRED CC,2017-02-21T11:41:00Z,36,PPA,39.953817,-75.174243,19103
METER EXPIRED,2017-01-31T13:41:00Z,26,PPA,40.0485541989183,-75.069883778131,19111
METER EXPIRED,2017-02-13T15:59:00Z,26,PPA,40.077283,-75.20868,19118
OVER TIME LIMIT,2017-01-27T12:05:00Z,26,PPA,39.92285,-75.164378,19148
BUS ONLY ZONE,2017-03-30T14:32:00Z,51,PPA,39.9955,-75.115477,19134
METER EXPIRED,2017-03-21T13:04:00Z,26,PPA,40.023527,-75.219995,19127
OVER TIME LIMIT,2017-01-11T12:34:00Z,26,PPA,39.966836996445,-75.1638090865065,19130
STOPPING PROHIBITED,2017-03-08T17:03:00Z,51,PPA,39.978703,-75.159442,19121
METER EXPIRED CC,2017-02-04T13:12:00Z,36,PPA,39.9510358489431,-75.1779020799654,19103
EXPIRED INSPECTION,2017-01-25T11:33:00Z,41,POLICE,39.9167537609487,-75.2299441090338,19142
OVER TIME LIMIT CC,2017-02-20T17:23:00Z,36,PPA,39.96025,-75.159665,NA
PRIVATE PROPERTY,2017-03-22T02:01:00Z,26,POLICE,40.0736466065461,-75.1900133554772,19118
PARKING PROHBITED CC,2017-01-13T08:27:00Z,51,POLICE,39.9545230224705,-75.1640280618801,NA
BUS ONLY ZONE,2017-01-21T09:12:00Z,51,PPA,39.9564340676542,-75.2408997585867,19139
EXPIRED INSPECTION,2017-01-21T09:13:00Z,41,PPA,39.9564340676542,-75.2408997585867,19139
METER EXPIRED,2017-03-07T14:57:00Z,26,PPA,40.036955,-75.173468,19144
PARKING PROHBITED,2017-01-23T09:15:00Z,41,POLICE,40.0099450007984,-75.1740853566187,19129
METER EXPIRED CC,2017-03-26T16:30:00Z,36,PPA,39.953987,-75.188628,19104
METER EXPIRED,2017-02-11T15:23:00Z,26,PPA,40.026403,-75.226135,19127
STOP PROHIBITED CC,2017-01-25T15:40:00Z,76,PPA,39.9498449495237,-75.1683101197891,19103
METER EXPIRED CC,2017-03-23T21:31:00Z,36,PPA,39.956938,-75.15887,19107
METER EXPIRED CC,2017-01-14T14:22:00Z,36,PPA,39.9418491018338,-75.1509731657724,19147
METER EXPIRED CC,2017-01-06T15:55:00Z,36,PPA,39.9477922909129,-75.1611819352015,19107
OVER TIME LIMIT,2017-03-24T11:37:00Z,26,PPA,39.938162,-75.160337,19147
PASSENGR LOADNG ZONE,2017-02-08T09:15:00Z,31,PPA,39.949568,-75.156583,19107
METER EXPIRED,2017-03-16T10:58:00Z,26,PPA,39.919083,-75.17078,19145
STOP PROHIBITED CC,2017-03-24T07:06:00Z,76,PPA,39.950815,-75.145297,19106
STOP PROHIBITED CC,2017-03-23T17:52:00Z,76,PPA,39.950753,-75.145397,19106
HP RAMP BLOCKED,2017-02-18T19:17:00Z,76,PPA,40.025065,-75.220507,19128
METER EXPIRED CC,2017-01-10T09:04:00Z,36,PPA,39.956002,-75.169018,19103
METER EXPIRED,2017-02-02T17:11:00Z,26,PPA,40.0355921183231,-75.1306996551694,19120
METER EXPIRED,2017-03-13T14:31:00Z,26,PPA,39.995562,-75.115108,19134
EXPIRED INSPECTION,2017-03-21T10:53:00Z,41,PPA,39.95143,-75.169455,19103
METER EXPIRED CC,2017-03-02T10:03:00Z,36,PPA,39.949653,-75.16049,19107
METER EXPIRED CC,2017-02-01T16:31:00Z,36,PPA,39.96067,-75.142203,19123
OVER TIME LIMIT CC,2017-02-12T10:28:00Z,36,PPA,39.96823,-75.135605,19123
LOADING ZONE   CC,2017-01-26T12:56:00Z,51,PPA,39.9556661940744,-75.1694690146945,19103
PARKING PROHBITED CC,2017-03-03T14:31:00Z,51,PPA,39.947577,-75.165903,19102
METER EXPIRED CC,2017-03-23T16:54:00Z,36,PPA,39.952017,-75.14407,19106
METER EXPIRED,2017-01-18T19:28:00Z,26,PPA,39.9616864010938,-75.1681538281026,19130
STOPPING PROHIBITED,2017-01-17T15:59:00Z,51,PPA,39.966495,-75.138537,19123
STOPPING PROHIBITED,2017-02-05T09:16:00Z,51,PPA,39.966537,-75.13852,19123
METER EXPIRED,2017-02-06T14:26:00Z,26,PPA,40.0516644582952,-75.0668855805954,19111
FIRE HYDRANT,2017-01-16T11:10:00Z,76,PPA,40.0222258808628,-75.1232104629744,19120
STOPPING PROHIBITED,2017-01-28T09:57:00Z,51,PPA,40.0347063676646,-75.0819698923754,19149
OVER TIME LIMIT,2017-02-25T21:07:00Z,26,PPA,39.970678,-75.133837,NA
STOP PROHIBITED CC,2017-02-10T14:36:00Z,76,PPA,39.95373,-75.158422,19107
CROSSWALK,2017-03-08T07:40:00Z,51,PPA,39.969467,-75.143303,19123
PARKING PROHBITED,2017-03-26T21:59:00Z,41,PPA,39.969,-75.143278,19123
METER EXPIRED CC,2017-02-03T21:35:00Z,36,PPA,39.943985,-75.168292,19146
IMPROPER ON 2WAY HWY,2017-03-17T09:24:00Z,31,PPA,39.91936,-75.170758,19145
METER EXPIRED,2017-01-23T19:07:00Z,26,PPA,40.0360174593033,-75.144694598698507,19141
METER EXPIRED CC,2017-02-21T21:32:00Z,36,PPA,39.954048,-75.17002,19103
EXPIRED INSPECTION,2017-01-16T10:49:00Z,41,PPA,39.9491442668356,-75.1626269596009,19107
OVER TIME LIMIT CC,2017-03-25T14:30:00Z,36,PPA,39.942007,-75.158735,19147
METER EXPIRED,2017-02-07T15:47:00Z,26,PPA,39.985153,-75.2474,19151
OVER TIME LIMIT,2017-02-08T12:13:00Z,26,PPA,39.974252,-75.128968,19125
METER EXPIRED CC,2017-01-08T19:54:00Z,36,PPA,39.9416483045516,-75.1494001849347,19147
PARKING PROHBITED,2017-02-02T07:22:00Z,41,POLICE,39.9234893927461,-75.1677263839599,19148
STOP PROHIBITED CC,2017-01-31T15:07:00Z,76,PPA,39.953202,-75.156402,NA
METER EXPIRED CC,2017-02-09T17:50:00Z,36,PPA,39.950005,-75.144597,19106
METER EXPIRED CC,2017-01-27T12:32:00Z,36,PPA,39.956058,-75.164342,19102
METER EXPIRED CC,2017-01-12T09:49:00Z,36,PPA,39.954313,-75.15994,19107
METER EXPIRED CC,2017-02-21T09:49:00Z,36,PPA,39.95427,-75.160508,19107
HP RESERVED SPACE,2017-01-04T11:48:00Z,301,PPA,39.9528560632193,-75.1588703578426,19107
STOP PROHIBITED CC,2017-02-08T08:30:00Z,76,PPA,39.962347,-75.166478,19130
SCHOOL ZONE,2017-03-15T10:51:00Z,36,PPA,40.05451,-75.17835,19119
METER EXPIRED,2017-01-21T14:13:00Z,26,PPA,39.9254198744652,-75.23455054792,19142
STOP PROHIBITED CC,2017-02-27T07:07:00Z,76,PPA,39.94992,-75.16567,19102
METER EXPIRED CC,2017-03-06T17:19:00Z,36,PPA,39.958352,-75.187578,19104
OVER TIME LIMIT,2017-01-10T15:19:00Z,26,PPA,39.965098407139,-75.1716214097794,19130
OVER TIME LIMIT,2017-01-17T13:34:00Z,26,PPA,39.9672954798311,-75.1729304521821,19130
OVER TIME LIMIT,2017-03-06T13:37:00Z,26,PPA,39.967288,-75.172552,19130
OVER TIME LIMIT,2017-03-16T13:39:00Z,26,PPA,39.967365,-75.173533,19130
OVER TIME LIMIT,2017-03-17T13:26:00Z,26,PPA,39.96735,-75.173567,19130
METER EXPIRED,2017-02-07T11:16:00Z,26,PPA,40.0334940428869,-75.1771169697791,19144
OVER TIME LIMIT,2017-02-23T11:54:00Z,26,PPA,39.931533,-75.166912,19147
METER EXPIRED CC,2017-01-19T19:19:00Z,36,PPA,39.9521809907956,-75.1870484765725,19104
METER EXPIRED CC,2017-01-26T10:16:00Z,36,PPA,39.95543,-75.193922,19104
METER EXPIRED CC,2017-01-30T11:44:00Z,36,PPA,39.9519755114986,-75.1436215787168,19106
METER EXPIRED CC,2017-02-08T12:18:00Z,36,PPA,39.955625,-75.192652,19104
METER EXPIRED CC,2017-01-11T16:23:00Z,36,PPA,39.950623,-75.167735,19103
EXPIRED INSPECTION,2017-02-22T14:43:00Z,41,PPA,39.945083,-75.176232,19146
EXPIRED INSPECTION,2017-02-22T15:43:00Z,41,PPA,39.950377,-75.168222,19103
CROSSWALK,2017-01-30T10:22:00Z,51,POLICE,39.9566072790421,-75.1914512488129,19104
METER EXPIRED,2017-02-02T10:26:00Z,26,PPA,39.9744,-75.182238,NA
METER EXPIRED,2017-02-10T12:59:00Z,26,PPA,39.958743,-75.225152,19139
EXPIRED INSPECTION,2017-03-01T19:47:00Z,41,PPA,40.009252,-75.194898,19129
OVER TIME LIMIT,2017-03-07T12:39:00Z,26,PPA,39.960813,-75.138748,19123
METER EXPIRED,2017-03-15T14:58:00Z,26,PPA,40.059532,-75.190522,19119
METER EXPIRED,2017-01-12T14:57:00Z,26,PPA,39.940235385362,-75.1494878647434,19147
OVER TIME LIMIT,2017-01-26T19:58:00Z,26,PPA,39.928800655005,-75.1555358882163,19148
BUS ONLY ZONE,2017-02-19T07:54:00Z,51,PPA,39.928958,-75.156675,19148
METER EXPIRED CC,2017-01-24T18:14:00Z,36,PPA,39.948915,-75.17011,19103
BLOCKING DRIVEWAY,2017-03-22T11:51:00Z,51,POLICE,39.9452876943445,-75.2285253930539,19143
EXPIRED INSPECTION,2017-01-11T14:37:00Z,41,PPA,40.0210427828869,-75.0787491553711,19124
HP RESERVED SPACE,2017-03-09T08:51:00Z,301,PPA,39.957618,-75.19979,19104
HP RAMP BLOCKED,2017-02-01T18:48:00Z,76,PPA,39.955403,-75.140115,19106
HP RAMP BLOCKED,2017-02-07T19:34:00Z,76,PPA,39.955395,-75.140065,19106
EXPIRED INSPECTION,2017-02-07T19:36:00Z,41,PPA,39.95543,-75.140103,19106
HP RAMP BLOCKED,2017-02-08T19:28:00Z,76,PPA,39.955355,-75.140167,19106
EXPIRED INSPECTION,2017-02-08T19:29:00Z,41,PPA,39.955457,-75.140098,19106
EXPIRED INSPECTION,2017-02-13T16:05:00Z,41,PPA,39.955503,-75.140157,NA
HP RAMP BLOCKED,2017-02-13T16:07:00Z,76,PPA,39.955495,-75.140023,NA
METER EXPIRED CC,2017-03-25T13:23:00Z,36,PPA,39.956137,-75.175975,19103
PARKING PROHBITED,2017-03-25T13:15:00Z,41,POLICE,40.0563139141469,-75.2186767664764,NA
BUS ONLY ZONE,2017-01-26T09:25:00Z,51,PPA,39.922753,-75.156467,19148
BUS ONLY ZONE,2017-02-05T22:17:00Z,51,PPA,39.922697,-75.156525,19148
METER EXPIRED,2017-03-11T17:24:00Z,26,PPA,40.041482,-75.075322,19149
LOADING ZONE,2017-03-20T11:32:00Z,31,PPA,39.918927,-75.168652,19148
METER EXPIRED CC,2017-02-09T17:02:00Z,36,PPA,39.953602,-75.158088,19107
METER EXPIRED,2017-01-21T12:06:00Z,26,PPA,39.956833,-75.22404,19139
OVER TIME LIMIT,2017-01-07T10:35:00Z,26,PPA,39.9136661267611,-75.1724116589655,19145
METER EXPIRED,2017-02-02T13:15:00Z,26,PPA,40.0747265994445,-75.204252434342,19118
METER EXPIRED,2017-03-11T10:17:00Z,26,PPA,40.0413,-75.075725,19149
METER EXPIRED,2017-02-04T15:05:00Z,26,PPA,40.0077823250317,-75.1503734802199,19140
METER EXPIRED CC,2017-01-11T19:30:00Z,36,PPA,39.9483900228194,-75.1566057878586,19107
STOPPING PROHIBITED,2017-03-06T14:24:00Z,51,PPA,40.052877,-75.185892,19119
STOPPING PROHIBITED,2017-01-30T16:00:00Z,51,PPA,40.0354851878623,-75.0141524473894,NA
METER EXPIRED,2017-01-19T18:19:00Z,26,PPA,40.0225810865052,-75.2188058473869,19127
PARKING PROHBITED CC,2017-01-27T09:50:00Z,51,POLICE,39.9532890014518,-75.1628540486262,NA
LOADING ZONE,2017-02-08T17:48:00Z,31,PPA,39.92633,-75.165328,19148
STOPPING PROHIBITED,2017-02-13T11:03:00Z,51,PPA,39.962472,-75.15337,19123
METER EXPIRED,2017-01-21T08:40:00Z,26,PPA,39.9627493337802,-75.2405955743965,19139
METER EXPIRED CC,2017-01-06T11:16:00Z,36,PPA,39.9497541441661,-75.1457721530246,19106
OVER TIME LIMIT,2017-01-19T18:07:00Z,26,PPA,39.9679295701789,-75.1356068174356,19123
OVER TIME LIMIT,2017-02-05T11:47:00Z,26,PPA,39.967352,-75.135765,19123
OVER TIME LIMIT CC,2017-02-12T10:30:00Z,36,PPA,39.968293,-75.135507,19123
METER EXPIRED CC,2017-03-09T10:31:00Z,36,PPA,39.95546,-75.17349,19103
METER EXPIRED CC,2017-03-24T10:34:00Z,36,PPA,39.956358,-75.172542000000007,19103
METER EXPIRED CC,2017-03-27T17:40:00Z,36,PPA,39.95604,-75.175448,19103
EXPIRED INSPECTION,2017-01-31T21:52:00Z,41,POLICE,40.0318985746839,-75.1656083356474,19144
OVER TIME LIMIT,2017-03-29T14:15:00Z,26,PPA,39.963812,-75.16932,19130
EXPIRED INSPECTION,2017-01-19T14:20:00Z,41,PPA,40.0597176672577,-75.0856363660767,19111
EXPIRED INSPECTION,2017-02-26T00:00:00Z,41,POLICE,39.9443919921672,-75.2247278010114,NA
METER EXPIRED,2017-03-29T14:13:00Z,26,PPA,40.028517,-75.147078,19141
METER EXPIRED CC,2017-01-16T09:10:00Z,36,PPA,39.9576999054788,-75.1594354595845,19107
METER EXPIRED CC,2017-03-17T17:34:00Z,36,PPA,39.94862,-75.143923,19106
HP RAMP BLOCKED,2017-03-25T17:25:00Z,76,PPA,39.955425,-75.140087,19106
STOPPING PROHIBITED,2017-02-15T06:56:00Z,51,PPA,40.021757,-75.213642,19127
METER EXPIRED,2017-03-02T10:23:00Z,26,PPA,39.959258,-75.200258,NA
METER EXPIRED,2017-03-03T16:49:00Z,26,PPA,40.059278,-75.190365,19119
METER EXPIRED,2017-03-24T14:33:00Z,26,PPA,40.036705,-75.042097,19149
CORNER CLEARANCE,2017-01-05T03:53:00Z,51,POLICE,39.9339415854758,-75.1774309188208,19146
PASSENGR LOADNG ZONE,2017-02-21T15:47:00Z,31,PPA,39.948768,-75.172658,NA
METER EXPIRED CC,2017-02-22T13:04:00Z,36,PPA,39.95201,-75.169133,19103
DOUBLE PARKED  CC,2017-02-27T00:10:00Z,76,POLICE,39.9494188482288,-75.1742801358554,NA
LOADING ZONE   CC,2017-03-23T12:22:00Z,51,PPA,39.955528,-75.165205,NA
OVER TIME LIMIT,2017-02-22T14:56:00Z,26,PPA,39.967293,-75.237637,19139
PARKING PROHBITED,2017-02-28T10:57:00Z,41,PPA,39.9955,-75.114722,19134
METER EXPIRED,2017-03-01T09:22:00Z,26,PPA,40.032702,-75.21422,19128
METER EXPIRED CC,2017-02-18T19:35:00Z,36,PPA,39.944265,-75.170618,19146
METER EXPIRED,2017-01-31T14:06:00Z,26,PPA,40.0521201892146,-75.0651955595831,19152
EXPIRED INSPECTION,2017-03-24T14:39:00Z,41,PPA,39.942285,-75.15069,NA
EXPIRED INSPECTION,2017-03-20T13:54:00Z,41,PPA,40.039162,-75.077847,19149
OVER TIME LIMIT,2017-03-04T19:58:00Z,26,PPA,39.943007,-75.175692,19146
METER EXPIRED,2017-03-30T12:36:00Z,26,PPA,40.036732,-75.175658,19144
METER EXPIRED,2017-01-30T20:02:00Z,26,PPA,39.9273070641329,-75.1664926703871,19148
FIRE HYDRANT,2017-02-06T13:39:00Z,76,PPA,39.960472,-75.200075,19104
EXPIRED INSPECTION,2017-02-16T11:13:00Z,41,POLICE,40.0284717659188,-75.1204557776777,19120
LOADING ZONE,2017-01-17T12:23:00Z,31,PPA,39.9797681087513,-75.1601765472433,NA
OVER TIME LIMIT,2017-01-19T12:46:00Z,26,PPA,39.9798715206902,-75.1609669858086,19121
LOADING ZONE,2017-03-04T22:59:00Z,31,PPA,39.979563,-75.160122,NA
PARKING PROHBITED CC,2017-02-17T23:21:00Z,51,PPA,39.94961,-75.160448,19107
EXPIRED INSPECTION,2017-01-11T13:50:00Z,41,PPA,39.959995284419,-75.1597351096446,NA
METER EXPIRED,2017-02-13T16:00:00Z,26,PPA,40.0369588386543,-75.0403184653575,19136
PARKING PROHBITED,2017-03-21T21:04:00Z,41,PPA,39.964365,-75.164627,19130
PARKING PROHBITED,2017-03-28T07:37:00Z,41,PPA,39.967832,-75.165247,19130
METER EXPIRED CC,2017-01-28T09:20:00Z,36,PPA,39.9416966823495,-75.1456705552079,19147
EXPIRED INSPECTION,2017-01-18T10:10:00Z,41,PPA,39.9514888083978,-75.1784033466446,19103
SNOW RELOCATION TOW,2017-03-14T05:54:00Z,76,PPA,39.955102,-75.21022,19104
SNOW EMERGENCY ROUTE,2017-03-14T04:52:00Z,51,POLICE,39.9550900605856,-75.210462052354,NA
METER EXPIRED CC,2017-01-19T12:53:00Z,36,PPA,39.9563056142938,-75.1951375353888,19104
EXPIRED INSPECTION,2017-03-21T21:15:00Z,41,PPA,39.952427,-75.188445,19104
OVER TIME LIMIT,2017-01-17T20:22:00Z,26,PPA,39.9256068371958,-75.1744011901655,19145
METER EXPIRED,2017-02-21T08:18:00Z,26,PPA,39.924978,-75.171853,19145
OVER TIME LIMIT,2017-01-11T11:11:00Z,26,PPA,40.017662,-75.084193,19124
FIRE HYDRANT,2017-01-26T18:01:00Z,76,PPA,39.954095,-75.201327,19104
METER EXPIRED CC,2017-01-18T14:29:00Z,36,PPA,39.9565533822234,-75.194071234372,19104
METER EXPIRED CC,2017-02-20T12:09:00Z,36,PPA,39.956832,-75.19755,19104
STOP PROHIBITED CC,2017-02-09T16:57:00Z,76,PPA,39.949178,-75.167653,19102
METER EXPIRED CC,2017-02-09T17:55:00Z,36,PPA,39.952142,-75.16991,19103
METER EXPIRED,2017-03-21T14:03:00Z,26,PPA,40.040318,-75.144355,19141
METER EXPIRED,2017-03-28T20:15:00Z,26,PPA,39.92467,-75.17148,19145
SIDEWALK,2017-01-24T11:15:00Z,51,POLICE,39.9890378679187,-75.1811606832069,19121
EXPIRED INSPECTION,2017-03-24T11:40:00Z,41,PPA,39.949662,-75.159668,19107
STOPPING PROHIBITED,2017-01-10T07:52:00Z,51,PPA,40.0248547068728,-75.1298551612167,19120
STOP PROHIBITED CC,2017-02-05T00:23:00Z,76,PPA,39.961097,-75.145673,19123
CROSSWALK,2017-03-29T10:56:00Z,51,PPA,39.921272,-75.155272,19148
PARKING PROHBITED,2017-01-06T22:16:00Z,41,PPA,39.9292515242663,-75.1641958512648,19148
METER EXPIRED,2017-03-04T15:54:00Z,26,PPA,39.92212,-75.170065,19145
METER EXPIRED,2017-01-21T19:38:00Z,26,PPA,39.9273070641329,-75.1664926703871,19148
METER EXPIRED,2017-03-22T19:23:00Z,26,PPA,39.926357,-75.167512,19148
METER EXPIRED,2017-01-24T14:50:00Z,26,PPA,40.0360174593033,-75.144694598698507,19141
STOP PROHIBITED CC,2017-01-25T11:31:00Z,76,PPA,39.945660617972,-75.1563929599812,19107
METER EXPIRED CC,2017-01-24T12:22:00Z,36,PPA,39.95712,-75.197757,NA
METER EXPIRED CC,2017-03-09T21:51:00Z,36,PPA,39.947693,-75.14254,NA
FIRE HYDRANT,2017-01-11T12:17:00Z,76,PPA,39.9597216220012,-75.2249323850815,19139
